timestamp,power_in_watts,graphic_clock,memory_clock,sm_clock
1736188717.7233613,227.928,2790,10251,2790
1736188717.7266088,227.928,2790,10251,2790
1736188717.729658,227.928,2790,10251,2790
1736188717.7326813,227.928,1863,10251,2790
1736188717.7359612,227.928,2790,10251,2790
1736188717.740039,227.928,2790,10251,2790
1736188717.744053,227.928,2790,10251,2790
1736188717.747119,227.928,2790,10251,2790
1736188717.750193,227.928,2790,10251,2790
1736188717.7533104,227.928,2790,10251,2790
1736188717.757344,227.928,2790,10251,2790
1736188717.7612846,227.928,2730,10251,2730
1736188717.7663906,227.928,2730,10251,2730
1736188717.7694745,227.928,2730,10251,2730
1736188717.7725642,227.928,2730,10251,2730
1736188717.7762356,227.928,2730,10251,2730
1736188717.7800815,227.928,2790,10251,2790
1736188717.785908,227.928,2790,10251,2790
1736188717.7889717,227.928,2790,10251,2790
1736188717.7920308,227.928,2790,10251,2790
1736188717.795225,227.928,2790,10251,2790
1736188717.7991376,227.928,2790,10251,2790
1736188717.80372,227.928,2790,10251,2790
1736188717.8067586,227.743,2790,10251,2790
1736188717.8098364,227.743,2790,10251,2790
1736188717.8140712,227.743,2790,10251,2790
1736188717.8179543,227.743,2790,10251,2790
1736188717.823375,227.743,2790,10251,2790
1736188717.8265853,227.743,2790,10251,2790
1736188717.829637,227.743,2790,10251,2790
1736188717.832687,227.743,2790,10251,2790
1736188717.8363504,227.743,2790,10251,2790
1736188717.840317,227.743,2790,10251,2790
1736188717.8442187,227.743,2790,10251,2790
1736188717.8473363,227.743,2790,10251,2790
1736188717.8504276,227.743,2790,10251,2790
1736188717.8535223,227.743,2790,10251,2790
1736188717.857429,227.743,2790,10251,2790
1736188717.8614275,227.743,2760,10251,2760
1736188717.8665814,227.743,2760,10251,2760
1736188717.8695989,227.743,2760,10251,2760
1736188717.8727584,227.743,2760,10251,2790
1736188717.927313,227.477,2790,10251,2790
1736188717.9303346,227.477,2790,10251,2790
1736188717.93337,227.477,2790,10251,2790
1736188717.9372456,227.477,2790,10251,2790
1736188717.941072,227.477,2790,10251,2790
1736188717.94425,227.477,2790,10251,2790
1736188717.947287,227.477,2790,10251,2790
1736188717.9503,227.477,2790,10251,2790
1736188717.9535775,227.477,2790,10251,2790
1736188717.9574811,227.477,2790,10251,2790
1736188717.9612098,227.477,2760,10251,2760
1736188717.9666424,227.477,2760,10251,2760
1736188717.969784,227.477,2760,10251,2760
1736188717.9728365,227.477,2760,10251,2760
1736188717.976524,227.477,2760,10251,2760
1736188717.9804244,227.477,2790,10251,2790
1736188717.98602,227.477,2790,10251,2790
1736188717.9891047,227.477,2790,10251,2790
1736188717.9921632,227.477,2790,10251,2790
1736188717.9954112,227.477,2790,10251,2790
1736188717.99928,227.477,2790,10251,2790
1736188718.0037048,227.477,2790,10251,2790
1736188718.0069385,226.976,2790,10251,2790
1736188718.0100057,226.976,2790,10251,2790
1736188718.014154,226.976,2790,10251,2790
1736188718.0180442,226.976,2790,10251,2790
1736188718.0231094,226.976,2790,10251,2790
1736188718.026247,226.976,2790,10251,2790
1736188718.0292826,226.976,2790,10251,2790
1736188718.0323536,226.976,1863,10251,2790
1736188718.035859,226.976,2790,10251,2790
1736188718.0398524,226.976,2790,10251,2790
1736188718.043739,226.976,2790,10251,2790
1736188718.046753,226.976,2790,10251,2790
1736188718.049775,226.976,2790,10251,2790
1736188718.0528207,226.976,2790,10251,2790
1736188718.0564024,226.976,2790,10251,2790
1736188718.0601635,226.976,2760,10251,2760
1736188718.066002,226.976,2760,10251,2760
1736188718.0690465,226.976,2760,10251,2760
1736188718.072227,226.976,2760,10251,2760
1736188718.0755272,226.976,2760,10251,2760
1736188718.0793858,226.976,2790,10251,2790
1736188718.085405,226.976,2790,10251,2790
1736188718.0884423,226.976,2790,10251,2790
1736188718.0914729,226.976,2790,10251,2790
1736188718.0944726,226.976,2790,10251,2790
1736188718.0984008,226.976,2790,10251,2790
1736188718.1032698,226.976,2790,10251,2790
1736188718.106321,226.652,2790,10251,2790
1736188718.109353,226.652,2790,10251,2790
1736188718.1140847,226.652,2790,10251,2790
1736188718.117987,226.652,2790,10251,2790
1736188718.1229415,226.652,2790,10251,2790
1736188718.1261814,226.652,2790,10251,2790
1736188718.1292317,226.652,2790,10251,2790
1736188718.1322672,226.652,1863,10251,2790
1736188718.135474,226.652,2790,10251,2790
1736188718.1393957,226.652,2790,10251,2790
1736188718.1435597,226.652,2790,10251,2790
1736188718.1465998,226.652,2790,10251,2790
1736188718.1496613,226.652,2790,10251,2790
1736188718.1526773,226.652,2790,10251,2790
1736188718.1561422,226.652,2790,10251,2790
1736188718.1600287,226.652,2760,10251,2760
1736188718.1664891,226.652,2760,10251,2760
1736188718.1695838,226.652,2760,10251,2760
1736188718.172669,226.652,2760,10251,2760
1736188718.1762652,226.652,2760,10251,2760
1736188718.1801534,226.652,2790,10251,2790
1736188718.1859548,226.652,2790,10251,2790
1736188718.189033,226.652,2790,10251,2790
1736188718.1921284,226.652,2790,10251,2790
1736188718.1953804,226.652,2790,10251,2790
1736188718.1992612,226.652,2790,10251,2790
1736188718.2034302,226.652,2790,10251,2790
1736188718.2064924,226.226,2790,10251,2790
1736188718.2095013,226.226,2790,10251,2790
1736188718.2142184,226.226,2790,10251,2790
1736188718.2179706,226.226,2790,10251,2790
1736188718.223003,226.226,2790,10251,2790
1736188718.2260573,226.226,2790,10251,2790
1736188718.229107,226.226,2790,10251,2790
1736188718.2321062,226.226,1863,10251,2790
1736188718.2352395,226.226,2790,10251,2790
1736188718.2389443,226.226,2790,10251,2790
1736188718.2433012,226.226,2790,10251,2790
1736188718.2463856,226.226,2790,10251,2790
1736188718.249431,226.226,2790,10251,2790
1736188718.252491,226.226,2790,10251,2790
1736188718.255905,226.226,2790,10251,2790
1736188718.2597778,226.226,2760,10251,2760
1736188718.265864,226.226,2760,10251,2760
1736188718.2688951,226.226,2760,10251,2760
1736188718.2720482,226.226,2760,10251,2760
1736188718.2752929,226.226,2760,10251,2760
1736188718.2793608,226.226,2790,10251,2790
1736188718.2853422,226.226,2790,10251,2790
1736188718.2883947,226.226,2790,10251,1863
1736188718.2915108,226.226,2790,10251,2790
1736188718.2946594,226.226,2790,10251,2790
1736188718.298579,226.226,2790,10251,2790
1736188718.3028536,226.226,2790,10251,2790
1736188718.3059273,225.866,2790,10251,2790
1736188718.3089745,225.866,2790,10251,2790
1736188718.313975,225.866,2790,10251,2790
1736188718.3178349,225.866,2790,10251,2790
1736188718.3231063,225.866,2790,10251,2790
1736188718.326272,225.866,2790,10251,2790
1736188718.329358,225.866,2790,10251,2790
1736188718.332494,225.866,2790,10251,2790
1736188718.336016,225.866,2790,10251,2790
1736188718.339726,225.866,2790,10251,2790
1736188718.3436108,225.866,2790,10251,2790
1736188718.346666,225.866,2790,10251,2790
1736188718.349702,225.866,2790,10251,2790
1736188718.352721,225.866,2790,10251,2790
1736188718.3561077,225.866,2790,10251,2790
1736188718.3600268,225.866,2760,10251,2760
1736188718.3668718,225.866,2760,10251,2760
1736188718.3699653,225.866,2760,10251,2760
1736188718.3730557,225.866,2760,10251,2760
1736188718.377031,225.866,2760,10251,2760
1736188718.3809683,225.866,2790,10251,2790
1736188718.386197,225.866,2790,10251,2790
1736188718.3892992,225.866,2790,10251,2790
1736188718.3923855,225.866,2790,10251,2790
1736188718.395856,225.866,2790,10251,2790
1736188718.3996208,225.866,2790,10251,2790
1736188718.4036458,225.866,2790,10251,2790
1736188718.4067252,225.427,2790,10251,2790
1736188718.4098046,225.427,2790,10251,2790
1736188718.414091,225.427,2790,10251,2790
1736188718.417912,225.427,2790,10251,2790
1736188718.4234092,225.427,2790,10251,2790
1736188718.4265516,225.427,2790,10251,2790
1736188718.4295962,225.427,2790,10251,2790
1736188718.4326217,225.427,2790,10251,2790
1736188718.4363935,225.427,2790,10251,2790
1736188718.440305,225.427,2790,10251,2790
1736188718.4438658,225.427,2790,10251,2790
1736188718.446879,225.427,2790,10251,2790
1736188718.4498923,225.427,2790,10251,2790
1736188718.4528878,225.427,2790,10251,2790
1736188718.4567192,225.427,2790,10251,2790
1736188718.4604268,225.427,2745,10251,2745
1736188718.4662666,225.427,2745,10251,2745
1736188718.4692814,225.427,2745,10251,2745
1736188718.4725196,225.427,2745,10251,2745
1736188718.4760928,225.427,2745,10251,2745
1736188718.479913,225.427,2790,10251,2790
1736188718.48568,225.427,2790,10251,2790
1736188718.488779,225.427,2790,10251,2790
1736188718.4919112,225.427,2790,10251,2790
1736188718.495201,225.427,2790,10251,2790
1736188718.4990866,225.427,2790,10251,2790
1736188718.5033226,225.427,2790,10251,2790
1736188718.50645,225.066,2790,10251,2790
1736188718.5094814,225.066,2790,10251,2790
1736188718.513988,225.066,2790,10251,2790
1736188718.5178993,225.066,2790,10251,2790
1736188718.522878,225.066,2790,10251,2790
1736188718.5259523,225.066,2790,10251,2790
1736188718.5289729,225.066,2790,10251,2790
1736188718.5319772,225.066,2790,10251,2790
1736188718.5351975,225.066,2790,10251,2790
1736188718.539062,225.066,2790,10251,2790
1736188718.5430148,225.066,2790,10251,2790
1736188718.5460677,225.066,2790,10251,2790
1736188718.5491097,225.066,2790,10251,2790
1736188718.552129,225.066,2790,10251,2790
1736188718.555326,225.066,2790,10251,2790
1736188718.559125,225.066,2745,10251,2745
1736188718.5655808,225.066,2745,10251,2745
1736188718.5687592,225.066,2745,10251,2745
1736188718.5718515,225.066,2745,10251,2745
1736188718.575076,225.066,2745,10251,2745
1736188718.579055,225.066,2790,10251,2790
1736188718.584925,225.066,2790,10251,2790
1736188718.588074,225.066,2790,10251,2790
1736188718.5911937,225.066,2790,10251,2790
1736188718.5942605,225.066,2790,10251,2790
1736188718.598165,225.066,2790,10251,2790
1736188718.603171,225.066,2790,10251,2790
1736188718.606267,224.715,2790,10251,2790
1736188718.6093323,224.715,2790,10251,2790
1736188718.6138978,224.715,2790,10251,2790
1736188718.617907,224.715,2790,10251,2790
1736188718.6231472,224.715,2790,10251,2790
1736188718.626187,224.715,2790,10251,2790
1736188718.629228,224.715,2790,10251,2790
1736188718.6322732,224.715,2790,10251,2790
1736188718.6355977,224.715,2790,10251,2790
1736188718.639572,224.715,2790,10251,2790
1736188718.6432712,224.715,2790,10251,2790
1736188718.6897194,224.715,2790,10251,2790
1736188718.692768,224.715,2790,10251,2790
1736188718.696424,224.715,2790,10251,2790
1736188718.7002313,224.715,2790,10251,2790
1736188718.704008,224.715,2790,10251,2790
1736188718.707209,224.528,2790,10251,2790
1736188718.7103918,224.528,2790,10251,2790
1736188718.7139974,224.528,2790,10251,2790
1736188718.7178342,224.528,2790,10251,2790
1736188718.722931,224.528,2790,10251,2790
1736188718.726022,224.528,2790,10251,2790
1736188718.729068,224.528,2790,10251,2790
1736188718.7321303,224.528,2790,10251,2790
1736188718.7357535,224.528,2790,10251,2790
1736188718.7395184,224.528,2790,10251,2790
1736188718.7429671,224.528,2760,10251,2790
1736188718.8437607,224.436,2790,10251,2790
1736188718.8468366,224.436,2790,10251,2790
1736188718.849874,224.436,2790,10251,2790
1736188718.852916,224.436,2790,10251,2790
1736188718.906377,224.352,2790,10251,2790
1736188718.9094532,224.352,2790,10251,2790
1736188718.9137733,224.352,2790,10251,2790
1736188718.9175875,224.352,2790,10251,2790
1736188718.9212675,224.352,2790,10251,2790
1736188718.9246092,224.352,2790,10251,2790
1736188718.9276752,224.352,2790,10251,2790
1736188718.9307606,224.352,2790,10251,2790
1736188718.93384,224.352,2790,10251,2790
1736188718.9377973,224.352,2790,10251,2790
1736188718.9428437,224.352,2790,10251,2790
1736188718.9459784,224.352,2790,10251,2790
1736188718.949058,224.352,2790,10251,2790
1736188718.9521492,224.352,2790,10251,2790
1736188718.955724,224.352,2790,10251,2790
1736188718.9597054,224.352,2730,10251,2730
1736188718.965521,224.352,2730,10251,2730
1736188718.9686377,224.352,2730,10251,2730
1736188718.9716983,224.352,2730,10251,2730
1736188718.9750245,224.352,2730,10251,2730
1736188718.9791052,224.352,2790,10251,2790
1736188718.9857106,224.352,2790,10251,2790
1736188718.988839,224.352,2790,10251,2790
1736188718.9919212,224.352,2790,10251,2790
1736188719.0480793,225.276,2790,10251,2790
1736188719.0511928,225.276,2790,10251,2790
1736188719.054283,225.276,2790,10251,2790
1736188719.0580666,225.276,2790,10251,2775
1736188719.065169,225.276,2775,10251,2775
1736188719.0682433,225.276,2775,10251,2775
1736188719.0713005,225.276,2775,10251,2775
1736188719.0744092,225.276,2775,10251,2775
1736188719.0783305,225.276,2790,10251,2790
1736188719.0844738,225.276,2790,10251,2790
1736188719.0875711,225.276,2790,10251,2790
1736188719.09067,225.276,2790,10251,2790
1736188719.0937505,225.276,2790,10251,2790
1736188719.0976532,225.276,2790,10251,2790
1736188719.1028702,225.276,2790,10251,2790
1736188719.1059852,225.394,2790,10251,2790
1736188719.1090603,225.394,2790,10251,2790
1736188719.1137657,225.394,2790,10251,2790
1736188719.1177049,225.394,2790,10251,2790
1736188719.1230736,225.394,2790,10251,2790
1736188719.1261802,225.394,1863,10251,2790
1736188719.129259,225.394,2790,10251,2790
1736188719.1323266,225.394,2790,10251,2790
1736188719.135918,225.394,2790,10251,2790
1736188719.1400406,225.394,2790,10251,2790
1736188719.1436896,225.394,2790,10251,2790
1736188719.1468258,225.394,2790,10251,2790
1736188719.149909,225.394,2790,10251,2790
1736188719.1530054,225.394,2790,10251,2790
1736188719.1569145,225.394,2790,10251,2790
1736188719.1607566,225.394,2790,10251,2790
1736188719.1641366,225.394,2790,10251,2790
1736188719.1671686,225.394,2790,10251,2790
1736188719.170278,225.394,2790,10251,2790
1736188719.1733377,225.394,2790,10251,2790
1736188719.177309,225.394,2790,10251,2790
1736188719.181296,225.394,2790,10251,2790
1736188719.1847978,225.394,2790,10251,2790
1736188719.1878817,225.394,2790,10251,2790
1736188719.190982,225.394,2790,10251,2790
1736188719.1940362,225.394,2790,10251,2790
1736188719.1978672,225.394,2790,10251,2790
1736188719.2027187,225.394,2790,10251,2790
1736188719.2058735,225.833,2790,10251,2790
1736188719.2089517,225.833,2790,10251,2790
1736188719.213747,225.833,2790,10251,2790
1736188719.2178102,225.833,2790,10251,2790
1736188719.2229342,225.833,2790,10251,1863
1736188719.226058,225.833,2790,10251,2790
1736188719.2291336,225.833,2790,10251,2790
1736188719.2322123,225.833,2790,10251,2790
1736188719.2357476,225.833,2790,10251,2790
1736188719.2395537,225.833,2790,10251,2790
1736188719.2436385,225.833,2790,10251,2790
1736188719.2467225,225.833,2790,10251,2790
1736188719.2497957,225.833,2790,10251,2790
1736188719.2528713,225.833,2790,10251,2790
1736188719.2568862,225.833,2790,10251,2790
1736188719.260888,225.833,2790,10251,2790
1736188719.2643976,225.833,2790,10251,2790
1736188719.267495,225.833,2790,10251,2790
1736188719.2706006,225.833,2790,10251,2790
1736188719.2737966,225.833,2790,10251,2790
1736188719.2778423,225.833,2790,10251,2790
1736188719.282794,225.833,2790,10251,2790
1736188719.28593,225.833,2790,10251,2790
1736188719.2889626,225.833,2790,10251,2790
1736188719.2919793,225.833,2790,10251,2790
1736188719.29548,225.833,2790,10251,2790
1736188719.299388,225.833,2790,10251,2790
1736188719.3028414,225.833,2790,10251,2790
1736188719.305951,226.292,2790,10251,2790
1736188719.3090265,226.292,2790,10251,2790
1736188719.313702,226.292,2790,10251,2790
1736188719.3175857,226.292,2790,10251,2790
1736188719.3231454,226.292,2790,10251,2790
1736188719.3263936,226.292,2790,10251,2790
1736188719.329497,226.292,2790,10251,2790
1736188719.3325827,226.292,2790,10251,2790
1736188719.3363776,226.292,2790,10251,2790
1736188719.3402972,226.292,2790,10251,2790
1736188719.3439608,226.292,2790,10251,2790
1736188719.3470242,226.292,2790,10251,2790
1736188719.3500996,226.292,2790,10251,2790
1736188719.353168,226.292,2790,10251,2790
1736188719.3571937,226.292,2790,10251,2790
1736188719.360982,226.292,2790,10251,2790
1736188719.3644795,226.292,2790,10251,2790
1736188719.3675785,226.292,2790,10251,2790
1736188719.3706686,226.292,2790,10251,2790
1736188719.373731,226.292,2790,10251,2790
1736188719.3776,226.292,2790,10251,2790
1736188719.383073,226.292,2790,10251,2790
1736188719.386164,226.292,2790,10251,2790
1736188719.3892064,226.292,2790,10251,2790
1736188719.392224,226.292,2790,10251,2790
1736188719.3956535,226.292,2790,10251,2790
1736188719.399485,226.292,2790,10251,2790
1736188719.4031062,226.292,2790,10251,2790
1736188719.4062357,226.72,2790,10251,2790
1736188719.4093482,226.72,2790,10251,2790
1736188719.413822,226.72,2790,10251,2790
1736188719.41768,226.72,1863,10251,1863
1736188719.422889,226.72,2790,10251,2790
1736188719.4260027,226.72,2790,10251,2790
1736188719.429084,226.72,2790,10251,2790
1736188719.4321785,226.72,2790,10251,2790
1736188719.436169,226.72,2790,10251,2790
1736188719.4402022,226.72,2790,10251,2790
1736188719.4439714,226.72,2790,10251,2790
1736188719.4470682,226.72,2790,10251,2790
1736188719.4501443,226.72,2790,10251,2790
1736188719.4532068,226.72,2790,10251,2790
1736188719.457176,226.72,2790,10251,2790
1736188719.4610913,226.72,2790,10251,2790
1736188719.4643366,226.72,2790,10251,2790
1736188719.467451,226.72,2790,10251,2790
1736188719.4705377,226.72,2790,10251,2790
1736188719.4736369,226.72,2790,10251,2790
1736188719.4777434,226.72,2790,10251,2790
1736188719.4829023,226.72,2790,10251,2790
1736188719.4860363,226.72,2790,10251,2790
1736188719.4891026,226.72,2790,10251,2790
1736188719.492181,226.72,2790,10251,2790
1736188719.49587,226.72,2790,10251,2790
1736188719.4997509,226.72,2790,10251,2790
1736188719.503238,226.72,2790,10251,2790
1736188719.506326,227.151,2790,10251,2790
1736188719.5094123,227.151,2790,10251,2790
1736188719.51365,227.151,2790,10251,2790
1736188719.517668,227.151,2790,10251,2790
1736188719.522807,227.151,2790,10251,2790
1736188719.5258696,227.151,2790,10251,2790
1736188719.5289545,227.151,2790,10251,2790
1736188719.5320263,227.151,2790,10251,2790
1736188719.5354002,227.151,2790,10251,2790
1736188719.539276,227.151,2775,10251,2775
1736188719.545043,227.151,2775,10251,2775
1736188719.5481162,227.151,2775,10251,2775
1736188719.551188,227.151,2775,10251,2775
1736188719.554314,227.151,2775,10251,2775
1736188719.5581195,227.151,2790,10251,2790
1736188719.5645535,227.151,2790,10251,2790
1736188719.5676472,227.151,2790,10251,2790
1736188719.57073,227.151,2790,10251,2790
1736188719.5738487,227.151,2790,10251,2790
1736188719.577902,227.151,2790,10251,2790
1736188719.582638,227.151,2790,10251,2790
1736188719.585763,227.151,2790,10251,2790
1736188719.5888498,227.151,2790,10251,2790
1736188719.592243,227.151,2790,10251,2790
1736188719.595798,227.151,2790,10251,2790
1736188719.5997512,227.151,2790,10251,2790
1736188719.6033983,227.151,2790,10251,2790
1736188719.6064987,227.513,2790,10251,2790
1736188719.6096056,227.513,2790,10251,2790
1736188719.6135042,227.513,2790,10251,2790
1736188719.617365,227.513,2790,10251,2790
1736188719.6228845,227.513,2790,10251,2790
1736188719.62597,227.513,2790,10251,2790
1736188719.6290495,227.513,2790,10251,2790
1736188719.632137,227.513,2790,10251,2790
1736188719.635736,227.513,2790,10251,2790
1736188719.6396234,227.513,2760,10251,2760
1736188719.6455748,227.513,2760,10251,2760
1736188719.6486816,227.513,2760,10251,2760
1736188719.6517987,227.513,2760,10251,2760
1736188719.6551409,227.513,2760,10251,2760
1736188719.6589034,227.513,2790,10251,2790
1736188719.6652012,227.513,2790,10251,2790
1736188719.6682825,227.513,2790,10251,2790
1736188719.6713834,227.513,2790,10251,2790
1736188719.6745949,227.513,2790,10251,2790
1736188719.6785626,227.513,2790,10251,2790
1736188719.68291,227.513,2790,10251,2790
1736188719.6859975,227.513,2790,10251,2790
1736188719.6890614,227.513,2790,10251,2790
1736188719.6921382,227.513,2790,10251,2790
1736188719.6958966,227.513,2790,10251,2790
1736188719.6997774,227.513,2790,10251,2790
1736188719.703451,227.513,2790,10251,2790
1736188719.7065828,227.775,2790,10251,2790
1736188719.709635,227.775,2790,10251,2790
1736188719.713454,227.775,1863,10251,2790
1736188719.717588,227.775,2790,10251,2790
1736188719.7229683,227.775,2790,10251,2790
1736188719.7261057,227.775,2790,10251,2790
1736188719.7291946,227.775,2790,10251,2790
1736188719.7322855,227.775,2790,10251,2790
1736188719.7358055,227.775,2790,10251,2790
1736188719.7395604,227.775,2730,10251,2730
1736188719.7448728,227.775,2730,10251,2730
1736188719.747952,227.775,2730,10251,2730
1736188719.7510602,227.775,2730,10251,2730
1736188719.754096,227.775,2730,10251,2730
1736188719.7580175,227.775,2790,10251,2790
1736188719.764789,227.775,2790,10251,2790
1736188719.7679074,227.775,2790,10251,2790
1736188719.7709794,227.775,2790,10251,2790
1736188719.7740457,227.775,2790,10251,2790
1736188719.7777555,227.775,2790,10251,2790
1736188719.782513,227.775,2790,10251,2790
1736188719.7855933,227.775,2790,10251,2790
1736188719.788612,227.775,2790,10251,2790
1736188719.7916849,227.775,2790,10251,2790
1736188719.7949145,227.775,2790,10251,2790
1736188719.7988043,227.775,2790,10251,2790
1736188719.8019404,227.775,2790,10251,2790
1736188719.8049643,227.775,2790,10251,2790
1736188719.8080945,227.795,2790,10251,2790
1736188719.8131297,227.795,2790,10251,2790
1736188719.817236,227.795,2790,10251,2790
1736188719.8212616,227.795,2790,10251,2790
1736188719.8245237,227.795,2790,10251,2790
1736188719.8276193,227.795,2790,10251,2790
1736188719.8307023,227.795,2790,10251,2790
1736188719.83393,227.795,2790,10251,2790
1736188719.837854,227.795,2715,10251,2715
1736188719.8442414,227.795,2715,10251,2715
1736188719.8473585,227.795,2715,10251,2715
1736188719.8506014,227.795,2715,10251,2715
1736188719.8536825,227.795,2715,10251,2715
1736188719.8577445,227.795,2715,10251,2790
1736188719.8649426,227.795,2790,10251,2790
1736188719.8679729,227.795,2790,10251,2790
1736188719.871008,227.795,2790,10251,2790
1736188719.8740628,227.795,2790,10251,2790
1736188719.8780909,227.795,2790,10251,2790
1736188719.883608,228.459,2790,10251,2790
1736188719.9341135,228.459,2790,10251,2790
1736188719.93794,228.459,2745,10251,2745
1736188719.9443076,228.459,2745,10251,2745
1736188719.9473872,228.459,2745,10251,2745
1736188719.950495,228.459,2745,10251,2745
1736188719.9535794,228.459,2745,10251,2745
1736188719.957723,228.459,2745,10251,2745
1736188719.9632914,228.459,2790,10251,2790
1736188719.9664266,228.459,2790,10251,2790
1736188719.9695125,228.459,2790,10251,2790
1736188719.9725778,228.459,2790,10251,2790
1736188719.9764152,228.459,2790,10251,2790
1736188719.980462,228.459,2790,10251,2790
1736188719.983691,228.459,2790,10251,2790
1736188719.986708,228.459,2790,10251,2790
1736188719.9897406,228.459,2790,10251,2790
1736188719.9927745,228.459,2790,10251,2790
1736188719.9966776,228.459,2790,10251,2790
1736188720.000528,228.459,2790,10251,2790
1736188720.0045648,228.459,2790,10251,2790
1736188720.0077145,228.329,2790,10251,2790
1736188720.013023,228.329,2790,10251,2790
1736188720.0169156,228.329,2790,10251,2790
1736188720.0207558,228.329,2790,10251,2790
1736188720.023904,228.329,2790,10251,2790
1736188720.0269744,228.329,2790,10251,2790
1736188720.0300512,228.329,2790,10251,2790
1736188720.033111,228.329,2790,10251,2790
1736188720.036957,228.329,2790,10251,2790
1736188720.040886,228.329,2745,10251,2745
1736188720.045921,228.329,2745,10251,2745
1736188720.0489843,228.329,2745,10251,2745
1736188720.0520372,228.329,2745,10251,2745
1736188720.055786,228.329,2745,10251,2745
1736188720.0594783,228.329,2790,10251,2790
1736188720.0655992,228.329,1863,10251,2790
1736188720.0687118,228.329,2790,10251,2790
1736188720.0719786,228.329,2790,10251,2790
1736188720.0754902,228.329,2790,10251,2790
1736188720.0794213,228.329,2790,10251,2790
1736188720.0831983,228.329,2790,10251,2790
1736188720.0862796,228.329,2790,10251,2790
1736188720.089357,228.329,2790,10251,2790
1736188720.0924444,228.329,2790,10251,2790
1736188720.0961146,228.329,2790,10251,2790
1736188720.100034,228.329,2790,10251,2790
1736188720.1035793,228.329,2790,10251,2790
1736188720.1067462,228.305,2790,10251,1863
1736188720.1100008,228.305,2790,10251,2790
1736188720.1136522,228.305,2790,10251,2790
1736188720.1175914,228.305,2790,10251,2790
1736188720.1224244,228.305,2790,10251,2790
1736188720.12555,228.305,2790,10251,2790
1736188720.128646,228.305,2790,10251,2790
1736188720.1317265,228.305,2790,10251,2790
1736188720.135128,228.305,2790,10251,2790
1736188720.13915,228.305,2775,10251,2775
1736188720.1447513,228.305,2775,10251,2775
1736188720.1478322,228.305,2775,10251,2775
1736188720.1509268,228.305,2775,10251,2775
1736188720.1540356,228.305,2775,10251,2775
1736188720.1579945,228.305,2790,10251,2790
1736188720.1645553,228.305,2790,10251,2790
1736188720.1675963,228.305,2790,10251,2790
1736188720.170653,228.305,2790,10251,2790
1736188720.173741,228.305,2790,10251,2790
1736188720.1777267,228.305,2790,10251,2790
1736188720.1823485,228.305,2790,10251,2790
1736188720.1854346,228.305,2790,10251,2790
1736188720.188491,228.305,2790,10251,2790
1736188720.191559,228.305,2790,10251,2790
1736188720.194862,228.305,2790,10251,2790
1736188720.1988163,228.305,2790,10251,2790
1736188720.2030785,228.305,2790,10251,2790
1736188720.206424,228.445,2790,10251,2790
1736188720.2094889,228.445,2790,10251,2790
1736188720.2132564,228.445,2790,10251,2790
1736188720.2172124,228.445,2790,10251,2790
1736188720.2207296,228.445,2790,10251,2790
1736188720.2238824,228.445,2790,10251,2790
1736188720.226943,228.445,2790,10251,2790
1736188720.2299595,228.445,2790,10251,2790
1736188720.2329938,228.445,2790,10251,2790
1736188720.2368302,228.445,2790,10251,2790
1736188720.2406645,228.445,2790,10251,2790
1736188720.2438571,228.445,2790,10251,2790
1736188720.2469535,228.445,2790,10251,2790
1736188720.250044,228.445,2790,10251,2790
1736188720.253162,228.445,2790,10251,2790
1736188720.2572236,228.445,2790,10251,2790
1736188720.2630398,228.445,2790,10251,2790
1736188720.2661514,228.445,2790,10251,2790
1736188720.2691708,228.445,2790,10251,2790
1736188720.2723532,228.445,2790,10251,2790
1736188720.2759142,228.445,2790,10251,2790
1736188720.2797232,228.445,2790,10251,2790
1736188720.2833226,228.445,2790,10251,2790
1736188720.286354,228.445,2790,10251,2790
1736188720.2894068,228.445,2790,10251,2790
1736188720.2924433,228.445,2790,10251,2790
1736188720.296174,228.445,2790,10251,2790
1736188720.2999997,228.445,2790,10251,2790
1736188720.3036687,228.445,1863,10251,2790
1736188720.3068805,228.569,2790,10251,2790
1736188720.3101122,228.569,2790,10251,2790
1736188720.3134077,228.569,2790,10251,2790
1736188720.3172398,228.569,2790,10251,2790
1736188720.3226154,228.569,2790,10251,2790
1736188720.3257475,228.569,2790,10251,2790
1736188720.328824,228.569,2790,10251,2790
1736188720.3318875,228.569,2790,10251,2790
1736188720.3353596,228.569,2790,10251,2790
1736188720.3392217,228.569,2790,10251,2790
1736188720.343202,228.569,2790,10251,2790
1736188720.3462868,228.569,2790,10251,2790
1736188720.349396,228.569,2790,10251,2790
1736188720.3524666,228.569,2790,10251,2790
1736188720.3565392,228.569,2790,10251,2790
1736188720.3603425,228.569,2790,10251,2790
1736188720.3640804,228.569,2790,10251,2790
1736188720.3671713,228.569,2790,10251,2790
1736188720.3702495,228.569,2790,10251,2790
1736188720.3733456,228.569,2790,10251,2790
1736188720.377243,228.569,2790,10251,2790
1736188720.382299,228.569,2790,10251,2790
1736188720.385414,228.569,2790,10251,2790
1736188720.3885,228.569,2790,10251,2790
1736188720.391616,228.569,2790,10251,2790
1736188720.3950706,228.569,2790,10251,2790
1736188720.3988774,228.569,2790,10251,2790
1736188720.402894,228.569,2790,10251,2790
1736188720.406024,228.602,2790,10251,2790
1736188720.4090817,228.602,2790,10251,2790
1736188720.4138038,228.602,2790,10251,2790
